utt,spk,cond,hyp
p26_u81,p26,ce0.0,한편스케 발이오파은 책건 째로범의이트 단해 재품만으로 이롭불 수출에 파을 수상했다
p26_u81,p26,ce0.1,한편 스케이 바6파은 책금 센노덤에 이트 단해 재품만으로 이롭1 수출에 답벨 수상했다
p26_u81,p26,ce0.5,한편 스케이 바유 밤은 책건 뱅로밤에 있을 단해의 재품만으로 이록 별수출에 답일 수상했다
p26_u81,p26,ce1.0,현편 스k이 발유파은 책경 데르범의 트 단리에 재품만으록 이록뿔 스출에 타변 수장했다
p26_u81,p26,ce2.0,한편스크의 다유 파은 책건 세로범의 이트 다녀에 재품안으로 이록별 수출에 답별 수상했다
p26_u81,p26,ce5.0,한편 스케이 바요파은 최견 세로범에 있트 다니에 재픔만으로 이록 될 수출에 답벨 수상했다
p26_u81,p26,ce10.0,선편스크 바유파은 최경 센우밤의 이트 다일일 재픔만으록 이록 될수출에 타별 수상했다
p26_u82,p26,taps,지남의 7례 1일부터 우래 6월3식을까지 일량간 텐미 대의롭주츠럽 이롭던다들 둘파한데 따른 것이다
p26_u82,p26,ce0.0,지남의 7를 1을부터 우래 6월3혈을까지 일량간 텐및 대의롭주줄액 이롭던다들 돌파한데 따른 것이다
p26_u82,p26,ce0.1,지남의 7를 1일부터 우래 6월3까지 일년간 뱀미 데위롭수츠럽 이롭던다를 둘파한데 따른 것이다
p26_u82,p26,ce0.5,지난의 7 1일부터 우래6월30까지 일량간 대유롭주츠럽 이롭단라를 돌파한데 따른 것이다
p26_u82,p26,ce1.0,지난의 7례 1일부터 우래 유월 3식을까지 일년간 뱀밀 대위롭주줄럽 이롭던답을 둘판한데 따는 것이다
p26_u82,p26,ce2.0,지난의 7를 1일부터 우래 6월31까지 일년간 뱀미 대유롭주출백 이롭던자들 둘판한데타는 것이다
p26_u82,p26,ce5.0,지남의 피를 1일부터 우래 6월 30일까지 일년간 텐의 대의롭수출했 이롭던다들 둘판데따는 것이다
p26_u82,p26,ce10.0,지난의 7례 1일부터 우래 6월 3식일까지 1년관 뱀미 대유럽수출액 이롭된더될 둘판데터는 것이다
p26_u83,p26,taps,제노가 메이트는 211 미 1음 일약국 1판 호가를 받아 이기에서는 스코프의라는 재품명으로 판매되게 있다
p26_u83,p26,ce0.0,제노바 메이트을 219년 미 1품 에약국 1판 호가을 받아 이직에서는 액스코 프리위라는 재품명으로 판매되고 있다
p26_u83,p26,ce0.1,제후버 메이틀을 2019행 미6 1풍의약국 1판 호가를 받아 이1게서는 액스코필이라는 제품명으로 판매되고 있다
p26_u83,p26,ce0.5,세로바 메이트을 2019년 미국 1품 일약국 1판 회갈을 받아 이부게서는 액스코프리라는 재품 명으로 판내되고 있다
p26_u83,p26,ce1.0,벨로바메리트는 2천식1렵 미국 1픔 의약국 1판 호가를 받아 이극게서는 액스코프의라는 재품 명으로 판내되고 있다
p26_u83,p26,ce2.0,선노버 매위튼을 2철할 1구념 미국 1품 의약고 1은 회가를 받아 이국에서을 액스코프의라는 재품명으로 판내되고 있다
p26_u83,p26,ce5.0,쇠우버 메이트을 2철시구역 미국 1품 의약꼭 1판 후가를 받아 미국에서는 액스코필의라는 재품령으로 판내되고 있다
p26_u83,p26,ce10.0,내모가 매이트는 2019년 미국 1품의약꼭 1판호가에 받아 미국에서을 액스코트이 라는 재품령으로 판내되고 있다
p26_u84,p26,taps,전남 9의 군청 여자 씨름단 엄마진 종이스과 기천202은 당행 단호 장사 시름대우에서 우정을 차지하면 시은 이관항에 올렀다
p26_u84,p26,ce0.0,전남 9의 군청 여자 씨름단 엄마진는 성이스과 20202은 당맹 반호 장사 시행대우에서 우생을 차지하면 시은 이관항의 올렀다
p26_u84,p26,ce0.1,전남 9의군청 여자 씨름단 엄마진 생스가 202집2년 강백 반호 장사 씨름대우에서 우생을 차지않면 11 이관항의 올렀다
p26_u84,p26,ce0.5,"전남 9의 군청 여자 씨름단 엄마진는 종수가 2,2년 당백 단로 장사 씨름대외에서 의승을 차지않는 11 2관항에 올렀다"
p26_u84,p26,ce1.0,전남 9의 군청 여자 씨름단 엄마질 통스가 221 당백 단로 장사 씨름대외에서 우승을 차변면 시은 이관항에 올렀다
p26_u84,p26,ce2.0,전남 9의군청 여다 시름단 엄마디는 통후가 2202년 당행 단로 장사 씨름대외에서 우승을 차장을 1 이관항에 올렀다
p26_u84,p26,ce5.0,"전남 9의군총 여자 씨름단 엄마질 송수가 2,202년 강능 단노 장자 씨름대에서 우승을 타재하을 시질 이관항에 올렀다"
p26_u84,p26,ce10.0,천남 그의 군총 여자 씨름단 엄마진 백스가 2202년 당령 당로 장사 씨름대우에서 우정을 차져하을 시은 이관항에 올렀다
p26_u85,p26,taps,군네 따르면 유아리들 여잡부 국학개 돌승전에서 어마진 선수는 안산시창 긴다의 선술의 상당에 이대의 역전 생해 버으며 항수토로비를 품해 않았다
p26_u85,p26,ce0.0,군네 따르면 유아리를 여잡부 국화듯 결승던에서 어마진 선수는 아니산 1창 짐다의 생수를 상들에 이대의 역전 생해 거으며 항스프로피를 폭명하았다
p26_u85,p26,ce0.1,군네 따르면 유어리의 여잡부 국학끝 결승전에서 어마진 선수는 안산 시청 진다의 선수에 장되을 이대의 역선 생공거으며 항수트로비를 품멸않았다
p26_u85,p26,ce0.5,군네 따르면 유리의 여잡부 국학급 별승건에서 어마진 선수는 안산 시창 진다의 선술의 상대를 이대의 역선생에 버으며 항수트로피를 품명하았다
p26_u85,p26,ce1.0,군네 따르면 유dd 여잡부 국학급 벌승돈에서 어마진 선수는 안편시청 짐다의 선술를 당백을 이대의 역번 생할 받으며 항소으로 비를 품행하았다
p26_u85,p26,ce2.0,군네 따으면 유어리의 여잡부 국화급 벌승던에서 어마진 선손을 안산시청 긴다의 선수를 상대를 이대의 역선 생할 버으며 항수토로 비를 품매하았다
p26_u85,p26,ce5.0,고대 따르은 u리d 여답부 구학급 결승던에서 어마진 손분을 안산 시청 진다의 손수릴 당되을 이대일 역던 송해 거으며 항소태로피를 품명하았다
p26_u85,p26,ce10.0,골네 따르면 유아리를 여잡부 국학급 결승던에서 어마진 선술을 안산시청 긴다의 선술의 장대를 이대일 역전 생을 버으며 항소트로 비를 품해 않았다
p26_u86,p26,taps,어마진 선주을 3을따래 열렸던 222 거자장살 실름대와 이중해이며 시은 두번째 장사 타이트에 손해어너으며 계인 통산 여번째 국하장사에 등객했다
p26_u86,p26,ce0.0,어마짐 선주는 참말따래 열렸던 222 거자장사 실름대여 이중해이며 시은 두 번째 장사 타이트를 손해 노오며 개인 풍산 여번째 걱화장사에 등격했다
p26_u86,p26,ce0.1,어마진 선주을 3말달에 열렸던 22일 거자장살 씨름대외 의승에 이여 시은 두 번째 장사 타이트를 손해 엎다오며 계인 통산 여번째 국하장사에 될격했다
p26_u86,p26,ce0.5,어마진 선주는 참말따에 열렸던 220이 거제장사 실름 대회 의중에 이여 씨든 두 번째 장의사 타윗패를 손명어넣으며 개인 두한 여번째 국하장사에 돌력겠다
p26_u86,p26,ce1.0,오마진 손분은 3말답에 열렸던 2터니시이 거제장사 씨름대외 의스해이며 지든 두 번째 장의곁타 이태를 손능어다오며 개인 두한 1법번째 국하장의 발에 들격겠다
p26_u86,p26,ce2.0,어마진 손주는 3말달에 열려달 2211 어제장사 씨름대외 의승해 이여 씨은 두 번째 장각 타이트를 손내 얻넣우며 계인 두한 여번째 국하장사에 등륙겠다
p26_u86,p26,ce5.0,모마진 선주는 3말답에 열려돌 26이 고제장사 씨름 대회 의중해이며 시든 두 번째 장자하이티를 손내어너으며 계은 분한 1번째 국하장사에 등극했다
p26_u86,p26,ce10.0,어마진 선주는 3말답에 열렸던 222 거제장사 실름대에 의중해 이여 씨든 두 번째 장우자타 이트에 손해 어노으며 계운 등한 1번째 국화장사에 등격했다
p26_u87,p26,taps,어마진 선수는 사공그을서 같은 팀 소속인 이센리 선인소아 맞붙터 들배지 미와 잡체일를 이대영 심리재 거두와 결승해 올났다
p26_u87,p26,ce0.0,어마진 선순을 사공점을서 같은 팀 소속인 2생리생인 서아 맞붙터 들배지 미화 잡체일를 2대형습리의 거두와 결승해 원났다
p26_u87,p26,ce0.1,어마진 선수을 사공전을서 같은 팀 소속임 이생의 선수아 맞으터 들배지 비와 잡체위르 입영습리재 거두와 결승해 올랐다
p26_u87,p26,ce0.5,어마진 선수을 사공조에서 같은 핑 수속일 20의선서어 앞부터 들배지이와 잡체기로 이대영 스리대 거두와 결씀해 울랐다
p26_u87,p26,ce1.0,어마진 선수을 사간금에서 같은 팀 소속임 2셈의 행서어 맞붙터 들배지 위화 잡체이로 이대영 승리대 거두와 결승에 올랐다
p26_u87,p26,ce2.0,어마진 손수을 사공그에서 같은 편소속인 2셈의 생수아 맞붙터 들배지기와 잡체기로 이대형 승리대 거두와 결승해 원났다
p26_u87,p26,ce5.0,어마진 선식을 사공들에서 갖은 팀 소속이 20이 선수아 맞붙터 들배지 미와 잡책이로 이대영 스밀에 거두와 결승해 올랐다
p26_u87,p26,ce10.0,어마진 선순을 사공군에서 같은 팀소속임 20의설서 맞붙터 들배지 미와 잡책이로 이대영 승리의 거두와 결승해 올났다
p26_u88,p26,taps,결생건 첫번째판에서 어아진 선소은 긴다의 선수의 안딸리 기스에 걸려 선점을 대졌다
p26_u88,p26,ce0.0,결승건 첫번째판에서 어아진 선소에 긴다의 생서의 안따리기스에 관려 선점을 대졌다
p26_u88,p26,ce0.1,결승근 첫번째판에서 어아진 권수는 긴다의 생수에 안따리 기스에 걸려 창점에 되졌다
p26_u88,p26,ce0.5,결승변 첫번째판에서 어마진 손수는 진단의 선수의 안다리 기스에 관려 선점을 내졌다
p26_u88,p26,ce1.0,결승건 첫번째판에서 어아진 군부의 진다의 터부 안따리 기스에 걸려 던덤을 내었다
p26_u88,p26,ce2.0,결승군 첫번째판에서 어마진 손수는 긴다의 손수의 안다리 기즈에 걸려 존덤을 되졌다
p26_u88,p26,ce5.0,결승견 첫번째판에서 어마진 건세한 긴다에 손수에 안딸리 기스에 관려 혼점에 내졌다
p26_u88,p26,ce10.0,결승견 첫번째판에서 어아진 선수을 긴다에 성수의 안딸이 기스의 걸려 선점을 내졌다
p26_u89,p26,taps,그러나 동골의 항개 받은 불리했던 성황수에서 연장장 병기증료 칠출에 남겨두고 잡책이 기스의 완택 히 성풍숙키면서 두번째판을 받적갔다
p26_u89,p26,ce0.0,그러나 동골의 항개 받은 불리에던 성황수대서 연장장 병지쟁일 칠투에 남겨주고 잡책에 지스의 완백 히성홍측키는서 두번째판을 가적갔다
p26_u89,p26,ce0.1,그러나 동골의 항개 받은 불리했던 성황쓰에서 연장쟁 병기등길 칠출에 남겨두고 잡책에 기스의 완격 히성홍숙키면서 두번째판을 가적갔다
p26_u89,p26,ce0.5,그러나 동골의 한께 받은 불리에던 상황수에서 연장등 병귀등을 칠출에 남겨들고 잡책일 귀술에 완격히 성힘스키면서 두번째판을 가적갔다
p26_u89,p26,ce1.0,그러나 경골의 한개 받은 불리에던 상황수에서 연장등 병기들류 칠술의 남겨들고 잡책의 기스의 완벽히 성궁시키면서 두번째판을 가적갔다
p26_u89,p26,ce2.0,그러나 동골의 혼계 받은 불리에던 성황수에서 연장정 정기종류 체술에 남겨들고 잡책이 기술에 완백히 성공숙키면서 두번째판을 가적갔다
p26_u89,p26,ce5.0,그러나 동굴의 한개 받은 불리에던 성황숙에서 연장정 동기들을 칠출에 남겨두고 잡책에 기술에 완격 히 성공숙키면서 두번째판해 가적갔다
p26_u89,p26,ce10.0,그러나 경골의 환개 받은 불리에던 상황숙에서 연장정 병기종류 칠출에 남겨들고 잡책기 기술에 완벽 히 성중수키면서 두번째판을 가적갔다
p26_u90,p26,taps,마지막 판내보는 배지기와 미어치길에 연개한 기슬로 긴다의 선설에 문너뜨이며 이대일 역전승에 걸롯다
p26_u90,p26,ce0.0,마지막 판을 보는 배지지와 미롯 치길에 연개한 구준로 긴다의 선설에 문너뜨이며 이대일 역정생에 걸롯다
p26_u90,p26,ce0.1,와지막 판내서는 베지비와 미롭치기에 연개한 귀슬로 긴다의 선설에 문너들이며 이대일 역전생해 걸롯다
p26_u90,p26,ce0.5,마지막 판내보는 베집비와 미럽시기의 연개한 귀슬로 긴다의 선설에 문너뜨이며 이대일 역존 생해 걸롯다
p26_u90,p26,ce1.0,마지막 판을 보는 벨지비와 미롭시기대 연겨한 귀술로 긴다의 선세를 문너뜨리며 이대일 역쟁생해 걸롯다
p26_u90,p26,ce2.0,마지막 판례보는 벨지기와 미롭 치비에 연개한 귀슬로 긴다의 손설에 문너뜨이며 이대일 역등성에 걸롯다
p26_u90,p26,ce5.0,마지막 판내손는 벨지기와 미롯 치기대 연겨한 귀슬로 긴다의 던설에 문너뜨이며 이대일 역던성해 걸랐다
p26_u90,p26,ce10.0,마지목 탄에서는 벨지비와 미롯 치길에 연견한 귀술로 긴다의 선설를 문너뜨이며 이대일 역던 송에 가롯다
p26_u91,p26,taps,긴주로 구레군스는 2번 배회 의정의 통해 구레군을 빌내주어 금확다며 앞으로도 혼수들이 혈련내만 전념할 수 있도록 다각적인 시원을 아기지 않겠다고 말했다
p26_u91,p26,ce0.0,긴수로 그레군스는 2번배월 의정의 통에 그레군을 빈내주어 구확다며 앞으로도 선 수들이 혈련내만 전념할 수 있도록 다각적인 시원을 아끼지 않겠다고 말했다
p26_u91,p26,ce0.1,팀수로 그레군스을 2번 배회 의성을 통해 그레군을 빈내주어 교왔다며 앞으로도 혼수들이 혈련내만 전념할 수 있도록 다각적인 시원을 아끼지 않겠다고 말했다
p26_u91,p26,ce0.5,김순노 구레군스는 이방 배월 의승을 통해 그레군을 빛내주와 구막다며 앞으로도 현수들이 흘련내한 전념할 수 있도록 다각적인 시원을 아끼지 않겠다고 말했다
p26_u91,p26,ce1.0,징수모 구레군스은 2배회 의성을 통에 그레군을 빛내주와 꾸확다며 앞보로도 현수들이 흘련내만 전념할 수 있도록 다각적인 지원을 악끼지 않겠다고 말했다
p26_u91,p26,ce2.0,핑순노 구레군수을 이번 대회 우승을 통해 구레군을 빛내주어구맙다며 앞으로도 선수들이 휘련행한 전념할 수 있도록 다각적인 지원을 악끼지 않겠다고 말했다
p26_u91,p26,ce5.0,김주모 구레군수는 이번 배회 우성을 통해 부레군을 빈내주어맙다며 앞으로도 선수들이 필련만 전념할 수 있도록 다각적인 시원을 아기지 않겠다고말했다
p26_u91,p26,ce10.0,긴숨모 구레군수는 2번 배회 우성을 통해 부레군을 빈내주가 구합다며 앞으로도 선수들이 흘련내만 전념할 수 있도록 다각적인 지원을 아끼지 않겠다고 말했다
p26_u92,p26,taps,이는 선년 둔기 대이 매출은 2점1퍼던트 증가했지만 영업 이익은 24점1퍼 감소한 길모다
p26_u92,p26,ce0.0,이는 선년 분기대이 매출은 2점1 포텐트 증가했지만 영업 이익은 24점1퍼트 감소한 길모달라
p26_u92,p26,ce0.1,이는 선년 둔기대이 매출은 2점1 표된트 증가했지만 영업 2입은 24점1표된트 감수한 기어다
p26_u92,p26,ce0.5,이는 선년 등비 대이 매출럼 2점을 포텐필증가했지만 영업 224더1퍼센트 감소한 미어다
p26_u92,p26,ce1.0,이는 선년 분비대비 맺출은 이점의 파견트 증가했지만 영업 2은 20차던 1퍼된트 감소한 비워다
p26_u92,p26,ce2.0,이는 선년 등기대이 매출은 2점을 폭근트 증가했지만 영업 2익을 24더 1 퍼텐트 감소한 류어다
p26_u92,p26,ce5.0,이는 선년 동기대이 매출은 2점의 폭현표 증가했지만 영업 위을 24점 1퍼된트 감수한 기어다
p26_u92,p26,ce10.0,이는 선년 등기대이 매출은 2점을 표텐트 증가했지만 영업 1은 24점1퍼센트 감수한 빕모다
p26_u93,p26,taps,글로을 공겸망 불안 정과 러시아에 이크랑이나 친공 서텔를 있는 원자째 가격 성생등의 행행을 미치낸서 가져은 결거다
p26_u93,p26,ce0.0,글로발 공겸망 불안 전과 로시아에 이크랑이나 친공 서텔이 있한 원저째 가격 형생등의 영행을 미치낸서 가적은 결보다
p26_u93,p26,ce0.1,글로볼 근급 만 불안 정과 러시아에 우케랑이나 책본 사텔리 이는 원자째 가격 상생등의 영영을 미치면서 가져원 결보다
p26_u93,p26,ce0.5,글로발 공급 만 불란 전과 로시아에 이크랑이나 침공사패이 이는 원자대 가격 상생병의 영향을 미치면서 가족은 결거다
p26_u93,p26,ce1.0,글로발 공급 만 불안 정과 노시아에 우케라이나 친공 터태르 있는 원더대 가격 함생배일 영향할 미치면서 가져은 결거다
p26_u93,p26,ce2.0,글로발 공금망을 불안 정과 러시아의 우크랑이나 친봉 사태르 있는 원더대 가격 성승등의 영향할 미치면서 가져원 돌거다
p26_u93,p26,ce5.0,글로벨 공금만 불안 정과 로시아에 우크라인나 측공 서태로 있는 원다재 가격 평생되의 영향을 미치면서 가져온 결거다
p26_u93,p26,ce10.0,글로발 공금망 불안정과 러시아에 우크랑의나 친공사패로 있는 원다의 가격 성을승등의 영영할 미치면서 가적온 결거다
p26_u94,p26,taps,없게에선 차량공 관도체 부죽사태가 완아되면 엘지 에너지 소의선의 실적도 배선될 것으로 보고 있다
p26_u94,p26,ce0.0,업게에선 차량능 반듯체 부죽터태가 원아되는 엘지 애너지 숨의 선의실 적도 배선될 것으로 보고 있다
p26_u94,p26,ce0.1,없게에선 차량훈 관도체 부죽사태가 완아되면 엘지 에너지 숨에선의 실적도 계선될 것으로 보고 있다
p26_u94,p26,ce0.5,업게에선 차렴훈 잔도체 부죽사태가 완아되면 엘진 에너직 숨베서해씨 적도 배선될 것으로 보고있다
p26_u94,p26,ce1.0,어게에선 차0령관도체 부족었태가 완아되면 엘지 너디 음에선을 실적도 계선될 것으로 보고 있다
p26_u94,p26,ce2.0,없게에선 차령문 관독체 부죽서태가 많아되면 엘짐 애너비군로선을 실적도 계선될 것으로 포고 있다
p26_u94,p26,ce5.0,없게에선 차령형 반도체 부족터태가 완아되면 엘지 너지 손에손을 실적도 개선들 것으로 보고 있다
p26_u94,p26,ce10.0,업비에선 처령문 산도체 부죽서에고많아되면 엘지 애너지 숨물선을 실적도 계선될 것으로 보고있다
p26_u95,p26,taps,체겐 증관사 열코에 분석모고서의 점망치 평변을 보면 엘지 너지 숨벽산의 올래 연간 맺트은 20조 1참하관 영업이이된 1주한 둘모로 치산됩다
p26_u95,p26,ce0.0,체견 증관사 여곳에 분석모고서의 점망시 평당을 보면 될지의 애너지 숨별산의 올래 연간 맺출은 2십조 1천하권 영업이이된 1주한 길모로 추센됩다
p26_u95,p26,ce0.1,책근 증건사 열코에 분석보고소의 전망치 평변을 보면 엘지 너지 소별 자의 올래 연간 맺출은 이집조의 1참하관 영업 위인 1수 병으로 추센됩다
p26_u95,p26,ce0.5,체변 증건사 열9의 분독 모고서의 더망치 평견을 보면 엘지 너지 숨별션의 오래 연간 매출은 2십조 1판하관 영업 위간 1절름 경모로 추천했다
p26_u95,p26,ce1.0,체견 증건사 열코에분독 모고더의 점망치 팽건을 보면 엘지 너지 술월자을 올래 연간 매트은 20주 1판하관 영업이유된 1주 군모로 추편된다
p26_u95,p26,ce2.0,책근 증건사 열곳에 분적보고서의 전망시 평건을 보면 엘지 너지 술로자의 우래 연간 매출은 2십주 1출하건 영업이된 1추원 길모로 추설된다
p26_u95,p26,ce5.0,책견 증건사 열곳에 분적모고서의 전망치 텐던해보면 엘지너지 손배산의 오래 연간 맺치를 2십주 1편하권 영업 이익인 일주한 금으로 추한했다
p26_u95,p26,ce10.0,책근 증건사 열곳의 분석보고서의 전망시 평견을 보면 엘지 너지 소대산의 올래 연간 맺출은 2십조 1초하권 영업이익은 1수운 군모로 추산했다
p26_u96,p26,taps,"지난의 엘지 에너지 술르센의 영간 맺트은 17조 8,59워권 영업이익은 7천685어건이었다"
p26_u96,p26,ce0.0,"지난의 엘지 에너지 술리선의 영간 맺출른 17조 8,59워권 영업이이된 7천685어건이었다"
p26_u96,p26,ce0.1,"지난의 엘d 에어지 술르산에 영간 맺틀른 17조 8,5부워권 영업 2진 7,68 오어건니었다"
p26_u96,p26,ce0.5,"지난의 엘디어지 술르선의 영간 메치은 17조 8,99워권 영일은 7,685어건이었다"
p26_u96,p26,ce1.0,지난의 엘대너지 손르산의 영관 맺트를 17조 8천59워건 영업이 익은 7천6백8오어건이었다
p26_u96,p26,ce2.0,지난의 제어진 술르산에 영관 맺출행 17조 8천59월건 영업이은 7천68오어건이었다
p26_u96,p26,ce5.0,"지난의 1제어지 순로산에 영간 맺출른 17저 8,59워권 영업이은 7천685어건니었다"
p26_u96,p26,ce10.0,"지난의 엘지 에어지 술르션에 영관 맺출른 17주 8,99워건 영업이이은 7천6백8 오어건이었다"
p26_u97,p26,taps,한편 엘지 애너지 줄루서의 긍식킬적 발프전 분님기 잠정 실적의 공개한 것은 이번히 처움니다
p26_u97,p26,ce0.0,한편 엘지 애너지 술메스의 동식 혈적 발프전 분기 잠정 실적의 공개한 것은 이번이 처니다
p26_u97,p26,ce0.1,3편 엘지 너지 술베서의 공식 실적 발풀던 분기 잠정 필적의 공개한 것은 이번이 처웁니다
p26_u97,p26,ce0.5,한편 엘지 에어지 술르스의 공식실적 발프전 분님의 담정 실적에 공개한 것을 이번히 투합니다
p26_u97,p26,ce1.0,한편 엘지 너지 술르편의 공식실적 발풀던 분능의 잠정 실적에 공개한 것은 이번히 표웁니다
p26_u97,p26,ce2.0,한편 엘지어뒤출르센의 공식 실적 발표던 분님기 잠정 실적을 공개한 것은 이번히 터움니다
p26_u97,p26,ce5.0,한편 엘지 에너지 출리서의 공식 혈적 발풀던 분귀 담정 혈적의 공개한 것을 이번히 터움니다
p26_u97,p26,ce10.0,현편 일제애너지 줄리센의 공식 실적 발풀던 분능기 잠정 실적의 공개한 것은 이번이 투없니다
p26_u98,p26,taps,엘지 애너지 수에선측은 투어다 패능자이 뒤에 잠정의 실정을 제공한다며 일풍기 긍식 실적 발표할 부체적 열정인 추 공실를 통에 안내일 예정에이라고 손냈다
p26_u98,p26,ce0.0,엘지 너지 숨에선 측은 투어자 패능개 위에 잠정의 슬정을 제공한다며 일풍기 경식 실적 발표할 부체적 일정인 추 공실를 폐위 안내일 예정의 일하고 전냈다
p26_u98,p26,ce0.1,엘지 에너지 순계선 측은 투어자 패능자이 뒤에 잠정의 셀정을 제공한다며 일풍기 공식 셀적 발표할 부체적 일정은 추월 경실를 통민 안내할 예정에이라고 전냈다
p26_u98,p26,ce0.5,엘지너지 술리션 츠은 투어다 편늘에 위에 담정 실적을 배공한다며 일붕기 공식 실적 발표할 굳체적 일정은 추을 공실를 평국 안내할 예정이라고 존냈다
p26_u98,p26,ce1.0,엘비에너 지북에선 측은 투배바 편는될 위에 담종의 실적을 제공한다며 일분귀 권식 실적 발풀할 부체적 일정은 추월 공실를 통의 안행을 례정 이하고 전냈다
p26_u98,p26,ce2.0,엘비어너디줄리선 측은 투어다 표능될 위에 담동 실적을 제공한다며 일풍귀 공식 실적 발풀 굳체적 일정은 추월 공실를 통해 안내을 예정 이하고 손냈다
p26_u98,p26,ce5.0,엘지 너지 수에선 측은 투어다표는대 뒤에 담정의 셀적에 제공한다며 일풍기 경식 셀적 발풀할 굳체적 열정은 추월 공실를 통행 안내을 예정 이하고 손냈다
p26_u98,p26,ce10.0,벨지에너지 수리션 측은 투자다 표늘에 위에 담종 실적에 제공한다며 일풍기 공식 실적 발표일 굳체적 일정은 추어 공시의 통궁 안내할 예정이라고 전냈다
p26_u99,p26,taps,문제인 전체통령이 23의 고 농무한 전재통령의 그향이자 미역이 있는 광함 비메시 봉화마을에 첫었다
p26_u99,p26,ce0.0,문제인 전 대통령이 23 9 농무한 전 대통령의 구향이자 미역이 있는 경난 비회시 봉화하에 쳤접다
p26_u99,p26,ce0.1,문제인 전태 통령이 231 고 노무연 전태 통령의 그향이자 미이 인는 경함 비밀시 봉화망하를 쳐었다
p26_u99,p26,ce0.5,문대인 던 대통령이 28의 9 노무연 던 대통령의 구향이다 미력이 있는 경난 비메시 봉화망를 쳐접다
p26_u99,p26,ce1.0,문대인 전 대통령의 281 9 놓무운 전 대튼령의 구향이자 미역이 있는 경난 비메지 봉화마를 쳤었다
p26_u99,p26,ce2.0,문대인 전 대통령이 231 9 눈무은 전 대통령의 구향이자 유력이 인을 경난 비메시 분화망하에 쳐었다
p26_u99,p26,ce5.0,문대인 전 대통령이 23의9 눈무연 전 대통령의 회항이자 미역이 있는 경난 비해시 평화막에 첫덮다
p26_u99,p26,ce10.0,군제인 전대특령의 23의 9 농매운 전 대특령의 구향이자 미역이 인을 경함 기메시 봉화막하을 첫덮다
p32_u00,p32,taps,동남 4천운 생공에서 공금 혈년이기 구대가 최돌의 내망의 조등 사아 순직한 겨험데 사보원의 글명의 했시이을 비임기록 경치가 발갑댔다
p32_u00,p32,ce0.0,경남자천운 생공에서 공금 혈년기 두대가 최돌에 내명의 조등 사아 쓴직한 겨원데 사보원일 그영의 했시이될 비행기록 장치가 발겸댔다
p32_u00,p32,ce0.1,백만 몇천운 생공에서 긍금 혈년귀 두대과 최돌의 내명의 들행사파 선직항 병음데 사보원일 교명의 시이될 비음기록 장치가 발겸댔다
p32_u00,p32,ce0.5,백람잡천 생공에서 군군 혈년 기 두대가 충돌에 내명의 조등 작아 슴직한 경음데 사보원의 교용의 시이될 비는 비록 장치가 발견됩다
p32_u00,p32,ce1.0,백납 잡천운 생공에서 긍금 혈년귀 두대가 풍돌에 내명의 도동좋과 손직청경문데 사고 원의 그능의 했시이될 비임기록 장치가 발견혔다
p32_u00,p32,ce2.0,격납잡천운 성공에서 군군 혈년기 두대과 충돌에 내명의 도통 사아쓴직한경문데 사고원의 두명의 했시이될 비음기록 정치가 발견댔다
p32_u00,p32,ce5.0,경남 잡처운 생공에서 군군 혈년귀 국대가 충돌에 내명의 두등 사아 순직한경문데 사고원의 그영의 했시이될 비행기록 경치가 발견됩다
p32_u00,p32,ce10.0,경남 잡천 성공에서 금금 혈년이기 도대가 출인돌의 내명의 조등사가 순직한 겨운데 사고 원닌 교명의 했시의될 비기록 정치가 발견댔다
p32_u01,p32,taps,참일 공금등에 따르면 공줄 식돌로 추락한 긍금 필련이기 케이히 다시1 혈년이기 준대중 한대의의 분렉박술과 점날 오전 4천 정동면 파함리 이이게 내서 발견댔다
p32_u01,p32,ce0.0,3일 공금등에 따르면 공질 식돈로 출락한 공금 혈련이기 케티 더시일 흘년기 뒤대중 환대의 분렉박슬가 전날 오전 4천 쟁동년 화함리 이게해서 발견댔다
p32_u01,p32,ce0.1,참일 공금등에 따르면 공질 승돌로 출락한 경금 혈년귀 핑피 다시1 플년귀 두대중 한대일 분렉박스가 점날 오전 4천 정동면 화함리 인근해서 발견했다
p32_u01,p32,ce0.5,3을 근군분에 따르면 공중 쉬올로 출락한 근궁 혈련기 k케돌시 일 혈년길이 두대중 한대을 빌립박스가 좀날 오전 4천 증동면 사양이 임것해서 발견됩다
p32_u01,p32,ce1.0,3일 군금등에 따르면 궁준 시우론로 출락한 긍금 혈년이의 텐꾸 잘시 1 혈년귀 동대중 한대일 빌립박질가 전날 오전 사천 정동면 항및 인근해서 발견했다
p32_u01,p32,ce2.0,참을 근금등에 따르면 궁줄 키우돌로 추닥한 긍금 혈련익의 케티 다시일 혈년귀 두대중 한대의 빌렉박출가 전날 오전 사천 정동면 화한을의 일근해서 발견댔다
p32_u01,p32,ce5.0,3일 공군등에 따르면 공줄 키우돌로 추닥한 건군 혈련이기 캠피 다시일 혈년귀 두대중 한대의의 빌렉박주가 겸날 오전 사천 정동면 화및 인겨해서 발견했다
p32_u01,p32,ce10.0,3을 공금등에 따르면 긍주 식돌로 출락한 긍금 혈년이기 케티 다시 1 술년기 둔대중 현대의 빌렉박술과 전날 오전 4천 정동면 성함 인건해서 발견됩다
