language,speaker_id,sentence_id,reference,A_pretrained,B_full_ft,C_adapter,D_lora
french,UnuvxPW6Pc,3517,a cette occasion une nouvelle organisation sera mise en place,0.0492,0.0492,0.0164,0.0328
french,u5rOEWmzeT,27262,capturer ou immobiliser les pièces de son adversaire,0.1538,0.0192,0.0192,0.0962
french,6ft7Ezz5sQ,20614,pour modifier cet élément nous pouvons intervenir sur l'une ou l'autre de ces caractéristiques,0.6915,0.2128,0.2872,0.7128
french,G47ONLSoe8,29108,musiques et danses durent trois jours et trois nuits,0.7115,0.7115,0.5577,0.5962
french,ll30-whTFY,22344,elle se transmet plus rarement par morsure,0.4762,0.3333,0.4048,0.5
french,ll30-whTFY,22392,sa mère sombre dans la folie,0.9643,0.5714,0.7143,0.9286
french,ll30-whTFY,22413,son héritage politique au pakistan reste considérable,0.8302,0.4717,0.8491,1.0
french,pUaQKQSh7E,17094,elle porte un étui a violon,0.2593,0.1852,0.2963,0.1852
french,sNt2CPV1iq,19142,plus tard il acquit une maison dans l'arrière pays provençal,0.7667,0.75,0.8167,0.85
french,chc_pimJ0Z,23450,les nouvelles pousses se développent également aux dépens de ces réserves,0.2877,0.1096,0.1507,0.4247
french,G47ONLSoe8,29031,c'est donc une notion physique et mécanique,0.3256,0.0,0.0233,0.0
french,sNt2CPV1iq,19211,toutefois en ce qui concerne le coeur l'échographie cardiaque est l'examen d'imagerie de référence,0.5306,0.5816,0.5816,0.6122
french,3OxxtNhkuv,16334,la base du limbe est parfois transformée en domaties myrmécophiles,0.4697,0.2727,0.3182,0.2727
french,sNt2CPV1iq,19175,l'utilisation de fréquences moins élevées augmente sensiblement la portée des stations de base,0.2234,0.0851,0.3085,0.1064
french,ll30-whTFY,22486,le périphérique d'affichage est un écran de télévision ordinaire connecté via une prise péritel,0.4211,0.3474,0.3579,0.2632
french,u5rOEWmzeT,27313,au sein des temples la tradition varie,0.1842,0.1053,0.2632,0.1579
french,e97ki3c8DL,33234,il s'agit la sans aucun doute de son oeuvre majeure,0.1176,0.098,0.1569,0.1569
french,u5rOEWmzeT,27401,c'est un des lieux les plus visités de la région de forcalquier,0.1746,0.1905,0.3175,0.1746
french,e97ki3c8DL,33168,elle permet en outre de déterminer l'additivité d'une loi,0.2807,0.1053,0.4035,0.2105
french,ZKoFaz9Mrj,8180,elle n'est raisonnablement applicable que pour de petits nombres,1.0,0.7656,0.75,0.7344
french,5eh1ULfUPE,11139,cette motion est refusée en assemblée générale,0.7391,0.6304,0.8478,0.5435
french,ZKoFaz9Mrj,8197,la réalité étant telle ou telle sa décision est la seule logique,0.4531,0.4531,0.4844,0.5625
french,chc_pimJ0Z,23430,sa mère catholique fervente est issue d'une riche famille d'industriels lyonnais,1.0,0.5375,0.5125,0.4125
french,e97ki3c8DL,33194,en revanche le canal devient un point de passage stratégique pour le pétrole,0.0658,0.0395,0.0658,0.0395
french,n-0_tPnwIy,26880,cette image du plan focal est observée grace a un dispositif optique appelé oculaire,1.0,1.0,0.9643,0.9286
french,3OxxtNhkuv,16406,les arrêts de bus ne sont pas toujours très visibles,0.2692,0.1731,0.1923,0.2308
french,Gw-9o1i7nY,5084,monet est devenu entre temps une personnalité respectée de tous,0.3016,0.0317,0.1111,0.0317
french,6ft7Ezz5sQ,20711,adopté il deviendra aussi agile qu'eux,0.7895,0.5526,0.7368,0.6579
french,g5TFstLFyq,2522,ils sont ensuite opposés sur leur vision de descartes,0.0566,0.1132,0.0755,0.0755
french,3OxxtNhkuv,16320,dès le début cette offensive allemande est un échec,0.3137,0.2941,0.2745,0.2353
french,n-0_tPnwIy,26890,la définition dépend de l'ouvrage consulté,1.0,0.881,0.9524,0.9762
french,G47ONLSoe8,29002,dans les premiers tableurs ces relations étaient en deux dimensions représentées par une grille,0.4842,0.2211,0.4,0.4526
french,gvsTumIuO1,7835,la littérature favorise dans l'entre deux guerres l'expression du courant indépendantiste,0.2697,0.0562,0.1461,0.1236
french,yP5TS6EloW,9999,le canton est bordé au nord par le lac de constance et le rhin,0.7097,0.6613,0.7581,0.7742
french,ZKoFaz9Mrj,8093,membre du parti socialiste,0.4231,0.5,0.3077,0.5
french,UnuvxPW6Pc,3482,ce conflit fut le plus couteux en vies humaines de toute l'histoire de l'humanité,0.1235,0.0617,0.0988,0.0494
french,r2eK3YXjAU,22049,c'est une enclave mémorielle perpétuelle sur le territoire polonais,0.6866,0.7164,0.6716,0.6269
french,ll30-whTFY,22412,elle conserve les spécificités citées plus haut mais propose des règles profondément remaniées,1.0,1.0,0.8191,0.734
french,G47ONLSoe8,29161,le concept de l'hérédité par mélange est réfuté,1.0,0.3617,0.5319,0.2766
french,u5rOEWmzeT,27274,des difficultés de tous ordres compromettent bientot l'oeuvre du colonisateur,0.1558,0.0519,0.0649,0.0779
french,chc_pimJ0Z,23277,ainsi la trajectoire des électrons est un polygone de forme quasiment circulaire,0.4625,0.5125,0.2625,0.4
french,chc_pimJ0Z,23493,ce critère renseigne sur la rentabilité d'un investissement,0.9153,0.4576,0.678,0.4407
french,yP5TS6EloW,9989,c'est donc une mesure utile tant en économie qu'en calcul d'erreur,0.7273,0.7424,0.7121,0.7576
french,5eh1ULfUPE,11118,l'utilisateur peut alors préciser manuellement les paramètres de démarrage,0.7703,0.8108,0.7297,0.7703
french,sNt2CPV1iq,19208,les résultats des tests radars démentent toute possibilité de cavités cachées,0.7792,0.4026,0.3766,0.6234
french,Gw-9o1i7nY,5032,en moins de vingt ans le nombre d'habitants double également,0.7667,1.0,0.85,0.8333
french,5eh1ULfUPE,11086,l'histoire est un thème qui revient souvent dans ses oeuvres,0.65,0.4167,0.7833,0.5667
french,ll30-whTFY,22436,émile reynaud les appelle des pantomimes lumineuses,0.6078,0.6667,0.8039,0.7255
french,ZKoFaz9Mrj,8187,il a été doyen de la faculté de médecine de saint étienne,0.8246,0.7193,0.5088,0.5965
french,gvsTumIuO1,7870,c'est la deuxième rivière la plus longue entièrement en france après la marne,0.2338,0.3247,0.4675,0.4416
french,chc_pimJ0Z,23274,elle exprime une aspiration farouche a la liberté spirituelle esthétique et politique,0.3882,0.3529,0.5647,0.5059
french,ZKoFaz9Mrj,8160,cet amendement est finalement invalidé par le conseil constitutionnel,0.6667,0.3913,0.3478,0.5072
french,r2eK3YXjAU,22055,les tueurs en série ont une forte individualité et chaque cas est particulier,0.7143,0.7143,0.6883,0.5455
french,Gw-9o1i7nY,5033,oyonnax est une ville sportive,0.7667,0.7667,0.8333,0.6
french,gvsTumIuO1,7778,le trafic ordinaire a conséquemment ralenti allant même jusqu'a s'arrêter complètement dans certains cas,0.7404,0.2981,0.3077,0.5962
french,G47ONLSoe8,29117,l'hebdomadaire ne reparait plus,1.0,0.9677,1.0,0.9032
french,sNt2CPV1iq,19202,dans cette deuxième enceinte nulle combustion n'était possible et une souris y mourait asphyxiée,0.4479,0.2917,0.4896,0.3021
french,3OxxtNhkuv,16284,la différence n'est pas claire,0.6333,0.2,0.3333,0.0667
french,6ft7Ezz5sQ,20708,elles ne sont pas génétiquement regroupées mais proviennent de divers chromosomes,0.7284,0.4444,0.6296,0.7037
french,ll30-whTFY,22469,elle remonte sans doute a la nuit des temps,0.6512,0.5814,0.7674,0.6279
french,ll30-whTFY,22366,le climat prédominant est semi aride très chaud et sec,0.3333,0.3889,0.3519,0.4815
french,r2eK3YXjAU,22096,le sable soulevé peut ainsi détruire toute machine prise dans la tempête,0.7083,0.6944,0.6111,0.6806
french,u5rOEWmzeT,27330,il cherche a mettre en avant l'injustice qu'il a du endurer,0.0847,0.0678,0.1525,0.0678
french,3OxxtNhkuv,16247,c'est a cette époque qu'est apparue la première charte d'affranchissement,0.2877,0.2877,0.2603,0.2603
french,n-0_tPnwIy,26977,ses parents se séparent,0.7826,1.0,1.0,0.7826
french,ll30-whTFY,22351,la maladie peut parfois entrainer l'exclusion sociale des personnes touchées,0.2763,0.25,0.5395,0.6447
french,ll30-whTFY,22391,en revanche la gymnastique et l'équitation ne le passionnent guère,0.4091,0.4242,0.803,0.8485
french,chc_pimJ0Z,23295,leur forme peut alors être très différente de la forme ronde usuelle,0.4559,0.1471,0.5441,0.4412
french,e97ki3c8DL,33166,condrieu pratique les joutes de la méthode lyonnaise,0.25,0.2692,0.3462,0.1731
french,Ds2mE5UGnZ,728,il demande aux chefs de l'aristocratie de défendre les régions menacées,0.0563,0.1549,0.1831,0.169
french,n-0_tPnwIy,26918,l'école de munich s'est inspirée de sa peinture d'histoire,0.8103,0.7069,0.7414,0.7414
french,Ds2mE5UGnZ,734,la tunisie et plus encore la russie sont deux déceptions,0.0893,0.0714,0.1429,0.1607
french,e97ki3c8DL,33318,les communes qui le composaient sont réunies au canton d'apt,0.2833,0.1833,0.1667,0.1833
french,yP5TS6EloW,10030,il était né de ces lourdes hardes cette réussite de charme et de grace,0.7286,0.6714,0.6857,0.6714
french,Gw-9o1i7nY,5066,une autre évolution fut réalisée avec les logiciels de dessin,0.3279,0.1803,0.2295,0.1639
french,r2eK3YXjAU,22052,avec le mridang c'est le membranophone le plus complexe qui soit,1.0,0.7188,0.9375,0.7344
french,3OxxtNhkuv,16408,elle a fait l'objet d'une rénovation complète,0.2667,0.2222,0.2889,0.3556
french,G47ONLSoe8,29131,daniel auteuil jouant au théatre ce soir la est absent lors de la cérémonie,0.8,0.5467,0.7333,0.72
french,r2eK3YXjAU,22075,ce système réalise la cinématique de l'orientation du satellite via des volants d'inertie,0.7978,0.618,0.6854,0.5506
french,6ft7Ezz5sQ,20704,la ville est alors pillée et les archives détruites,0.6667,0.7647,0.6078,0.7255
french,n-0_tPnwIy,26899,il a ensuite disparu comme prénom pour devenir un patronyme,0.7627,0.7627,0.8983,0.7797
french,u5rOEWmzeT,27305,le terme est la fonction de transfert du système dans le domaine temporel,0.1096,0.0822,0.0822,0.0822
french,5eh1ULfUPE,11119,peu après toute éventualité de reformation est exclue,0.9245,0.7358,1.0,0.6226
french,6ft7Ezz5sQ,20640,dans ce deuxième cas l'ensemble des altérations constitutives peut inclure des bécarres,0.5057,0.4483,0.3678,0.5402
french,Gw-9o1i7nY,5056,d'autres licences proches comme celle de solaris permettent également des flux de code,0.314,0.1163,0.1628,0.1628
french,ZKoFaz9Mrj,8238,jean paul charié est le père de deux enfants romain et anne carole,0.4697,0.5,0.7273,0.5909
french,ZKoFaz9Mrj,8164,un appel est interjeté près du conseil d'état,0.4,0.3333,0.4444,0.5111
french,u5rOEWmzeT,27335,cette dernière participe également au montage,0.0889,0.1778,0.4222,0.1111
french,chc_pimJ0Z,23470,la demande augmentant le terminal a grandi petit a petit,0.4107,0.3036,0.3571,0.2679
french,6ft7Ezz5sQ,20619,les plastiques a la différence des polymères naturels sont peu dégradables et mal biodégradés,0.7957,0.7957,0.7957,0.7312
french,e97ki3c8DL,33308,il y a peu de jours de grand vent,0.4242,0.6364,0.697,0.7273
french,g5TFstLFyq,2571,il y annonce avec une certaine emphase le déclin de l'ère du papier,0.194,0.0896,0.2687,0.0896
french,pUaQKQSh7E,17000,la zone des antilles est sujette au développement de cyclones,0.2787,0.0984,0.1311,0.3443
french,ll30-whTFY,22387,il est d'inspiration divine mais pas religieux,0.2391,0.4783,0.5435,0.5
french,ll30-whTFY,22416,gabrielle rêve de mettre son mari dans un combat de boxe,0.125,0.3393,0.9464,0.3393
french,chc_pimJ0Z,23339,on en connait une quarantaine d'espèces,0.6667,0.2051,0.6923,0.5641
french,6ft7Ezz5sQ,20697,le père de camille scandalisé par cette mésalliance lui coupe les vivres,0.6806,0.7778,0.7778,0.5972
french,gvsTumIuO1,7838,un certain nombre de mesures concerne l'internet,0.4375,0.3125,0.3333,0.3958
french,sNt2CPV1iq,19193,les origines de dampierre sur salon sont très anciennes,0.4182,0.4545,0.2182,0.3455
french,5eh1ULfUPE,11115,ce style d'écriture s'est ensuite largement répandu dans le hip hop français,0.8026,0.7368,0.5132,0.6316
french,pUaQKQSh7E,17078,sous l'occupation il participa a un réseau de résistance,0.0893,0.1429,0.0893,0.0714
french,3OxxtNhkuv,16301,il pourrait donc abuser de son pouvoir et lui voler sa vertu,0.2,0.0667,0.1333,0.1
french,r2eK3YXjAU,21978,on qualifie ce processus de semi conservateur,0.7778,0.7333,0.9778,0.7111
french,3OxxtNhkuv,16323,une école d'été littéraire internationale accueille également des étudiants pour une plus courte durée,0.5098,0.2549,0.6863,0.3824
french,ll30-whTFY,22377,a la fin du festival on procède a l'élection du meilleur chanteur,0.3077,0.3846,0.4769,0.4923
french,e97ki3c8DL,33303,la plupart de ses livres ont été traduits en arabe certains par l'auteur lui même,0.1111,0.1358,0.1111,0.1852
french,3OxxtNhkuv,16288,cette définition ne fut pas adoptée,0.2286,0.1143,0.1429,0.1143
french,gvsTumIuO1,7818,les deux projets passent cependant inaperçus,0.25,0.2273,0.1818,0.3409
french,3OxxtNhkuv,16347,les autres satellites sont de petites galaxies elliptiques naines ou des galaxies naines sphéroidales,0.3267,0.0891,0.2376,0.1386
french,chc_pimJ0Z,23283,tous ces services sont réutilisés pour accéder aux données centrales en temps réel,0.2073,0.1341,0.1341,0.2561
french,5eh1ULfUPE,11085,les controles possèdent tous des attributs et des gestionnaires d'événements associés,0.5059,0.5647,0.5647,0.4471
french,pUaQKQSh7E,17065,l'étiquette indique un numéro ainsi que l'organisme certificateur,0.4308,0.0,0.2615,0.2
french,sNt2CPV1iq,19106,le communiqué réaffirme l'intégration du doctorat comme troisième cycle d'études,0.5,0.7625,0.7375,0.625
french,e97ki3c8DL,33315,quelques critiques ont été émises au niveau de l'accent des personnages principaux,0.0122,0.0244,0.0854,0.0244
french,3OxxtNhkuv,16418,mais ce sera le coup de grace,0.4138,0.1724,0.1724,0.3448
french,u5rOEWmzeT,27350,l'arrondissement n'a en fait ni moyens propres ni budget,0.375,0.0536,0.3571,0.1964
french,IrXN65uF2D,18673,ses entrevues empreintes de convivialité et de finesse l'ont rendu célèbre,0.7838,1.0,0.6892,0.8243
french,r2eK3YXjAU,22129,ils multipliaient par deux d'une ligne a l'autre et cochaient en regard,0.7606,0.6901,0.7042,1.0
french,r2eK3YXjAU,22057,culte catholique en l'église saint martin,1.0,0.561,0.6341,0.561
french,Ds2mE5UGnZ,755,l'orgue est installé sur la façade occidentale,0.1522,0.1739,0.1957,0.2826
french,G47ONLSoe8,29155,ils nichent sur les arbres ou sur les rochers et falaises,0.7018,0.614,0.5614,0.614
french,n-0_tPnwIy,26835,idéalement l'isotope parent doit avoir une demi vie convenable pour la durée de l'expérience,1.0,1.0,0.7609,0.7717
french,n-0_tPnwIy,26844,elle tient un sablier et a pour armes une faux ainsi que deux pistolets,0.7042,0.7465,0.6338,0.8028
french,0d3yVC7C9M,406,cette membrane peut alors être sondée avec des solutions d'anticorps,0.1324,0.0588,0.1176,0.1029
french,6ft7Ezz5sQ,20684,rien ne subsiste de l'architecture coloniale a cause des incendies,0.6061,0.4242,0.5152,0.7576
french,ll30-whTFY,22477,cela permet d'avoir des repères pour semer ou planter,0.5849,0.3962,0.7547,0.4906
french,UnuvxPW6Pc,3435,depuis la chute du nazisme pour les néonazis c'est un signe de reconnaissance discret,0.1059,0.1059,0.1529,0.1294
french,u5rOEWmzeT,27223,elles sont internationales par le fait que plusieurs états y participent,0.0278,0.0,0.2083,0.0
french,6ft7Ezz5sQ,20758,menu en est le président,1.0,0.75,0.7917,1.0
french,ZKoFaz9Mrj,8087,ces propos déclenchent une vive polémique,0.7805,0.7561,0.5854,0.6341
french,n-0_tPnwIy,26962,doux et douces sont aussi des noms de lieu,0.8095,0.6429,0.5476,0.619
french,3OxxtNhkuv,16424,ces ondes peuvent atteindre de grandes altitudes largement supérieures a celle du relief générateur,0.1414,0.0404,0.1919,0.0303
french,u5rOEWmzeT,27383,la roue motrice est la roue avant sur laquelle sont attachées des pédales,0.0685,0.0137,0.0274,0.0274
french,yP5TS6EloW,9946,le gouvernement lui a décerné la croix de guerre a titre posthume,0.7692,0.6923,0.7231,0.7385
french,g5TFstLFyq,2518,la presse francophone partage en général des avis très positifs,0.0317,0.0317,0.0317,0.0317
french,ZKoFaz9Mrj,8139,gilles bourdouleix est le beau frère de christian prudhomme directeur du tour de france,0.5632,0.3103,0.4253,0.4253
french,sNt2CPV1iq,19177,c'est sur cette partie que se trouvent les papilles,0.2745,0.1176,0.2157,0.2157
french,u5rOEWmzeT,27342,les poursuites ne font pas référence a son role comme instigateur ou organisateur,0.2099,0.1605,0.1852,0.1481
french,sNt2CPV1iq,19216,leur emblème était la croix de lorraine,0.641,0.6923,0.7179,0.7692
french,IrXN65uF2D,18528,l'impératif est un mode grammatical exprimant une injonction,0.8333,0.6833,0.75,1.0
french,e97ki3c8DL,33233,désormais il est possible de les générer dynamiquement,0.0741,0.0741,0.0556,0.037
french,pUaQKQSh7E,17007,en l'espace de quelques années il fut dépouillé de ses provinces les plus riches,0.125,0.1,0.275,0.075
french,gvsTumIuO1,7857,les poils des mammifères ont des fonctions très diverses,0.1071,0.3036,0.2857,0.3036
french,6ft7Ezz5sQ,20761,cette disposition est spécifique au parc national des écrins,0.5833,0.2333,0.85,0.35
french,e97ki3c8DL,33281,cette durée est souvent raccourcie en culture intensive,0.2182,0.2,0.3273,0.2
french,e97ki3c8DL,33307,il s'agit d'un dépot d'hydrocarbures,0.1667,0.1389,0.3056,0.1667
french,yP5TS6EloW,9942,a condition que les rétroactions soient positives,0.7347,0.6735,0.7755,0.7347
french,pUaQKQSh7E,17035,c'est le plus grand lac situé entièrement sur le territoire suisse,0.0303,0.0152,0.0303,0.0
french,r2eK3YXjAU,22014,plusieurs hypothèses ont été mentionnées a cet égard,0.7885,0.8077,0.9615,0.9038
french,ll30-whTFY,22491,après quelques minutes de prise l'excédent de barbotine est vidé,0.875,0.5,0.4688,0.5469
french,chc_pimJ0Z,23475,la lettre est un outil essentiel pour structurer son discours lors d'un entretien d'embauche,0.7174,0.4022,0.6196,0.6304
french,e97ki3c8DL,33150,staline fit arrêter deux de ses fils,0.3889,0.3333,0.3611,0.1944
french,g5TFstLFyq,2595,reprise a paris en novembre elle y obtient un vif succès,0.0714,0.0893,0.3393,0.0357
french,ll30-whTFY,22433,le caractère monophylétique du groupe semble confirmé par les études moléculaires,0.6543,0.6049,0.8272,0.5309
french,chc_pimJ0Z,23381,c'est aussi le siège du gouvernement et une ville universitaire,0.3492,0.1746,0.1905,0.2063
french,IrXN65uF2D,18521,le procédé par lequel du code est rendu impénétrable est appelé offuscation ou obscurcissement,1.0,0.6915,0.6596,1.0
french,6ft7Ezz5sQ,20714,la lecture a l'écran étant plus difficile cet aspect est pourtant essentiel,0.84,0.7467,0.5067,0.8133
french,sNt2CPV1iq,19121,ceci est notre prière,0.5714,0.7143,0.8095,0.381
french,g5TFstLFyq,2531,pour l'instant le pays conserve son statut de membre associé,0.05,0.05,0.05,0.0333
french,0d3yVC7C9M,329,dans les langues ergatives cette fonction peut être assumée par le cas absolutif,0.0125,0.0,0.025,0.025
french,0d3yVC7C9M,441,certaines de ces iles sont privées parfois a louer ou a vendre,0.2581,0.2581,0.1935,0.2258
french,ZKoFaz9Mrj,8099,ils ont pour suppléants christophe cabri et marie catherine prévot,0.7576,0.697,0.6667,0.8939
french,6ft7Ezz5sQ,20736,le maraichage consiste en la production de plantes potagères,0.4333,0.45,0.6,0.55
french,u5rOEWmzeT,27377,ce sont des rongeurs traditionnellement chassés pour leur viande et consommés localement,0.1364,0.0455,0.1023,0.1023
french,n-0_tPnwIy,26851,la ségrégation raciale était une réalité bien avant l'établissement de l'union d'afrique du sud,1.0,0.8211,0.7579,0.7684
french,Ds2mE5UGnZ,724,dès lors les affrontements changent et s'étendent partout dans le monde,0.2254,0.2817,0.2958,0.1972
french,ZKoFaz9Mrj,8115,la ligne suivie par l'observatoire de la laicité lui est également reprochée,0.1974,0.3158,0.3026,0.2763
french,u5rOEWmzeT,27208,les statoréacteurs sont exclusivement utilisés en aéronautique notamment pour la propulsion de missiles,0.3689,0.0388,0.0971,0.0291
french,3OxxtNhkuv,16300,cette dernière comprenant qu'il compte dormir près d'elle craint pour son honneur,0.642,0.3333,0.284,0.2346
french,G47ONLSoe8,29191,c'est aussi un prénom féminin dans les pays anglophones,0.6727,0.4364,0.2727,0.4
french,IrXN65uF2D,18663,il suit le gouvernement a vichy et adhère a la révolution nationale,0.791,0.7015,0.8657,0.8806
french,6ft7Ezz5sQ,20720,bien que ne s'étant jamais revus par la suite ils ne divorcent jamais,0.6522,0.4638,0.6667,0.5942
french,6ft7Ezz5sQ,20636,quito dispose de plusieurs réseaux de bus de trolleybus quadrillant la ville,0.5,0.8289,0.7105,0.8158
french,chc_pimJ0Z,23441,ces dernières sont effectivement des dépenses mais sont considérées comme un investissement,0.4835,0.2857,0.1648,0.3846
french,u5rOEWmzeT,27387,il a donc une consistance probablement matérielle mais sans qu'on puisse déterminer sa forme,0.0326,0.0109,0.163,0.0109
french,yP5TS6EloW,10003,ses habitants se nomment les vaudois et vaudoises,0.8163,0.6122,0.8163,0.7143
french,pUaQKQSh7E,16959,du point de vue du climat l'uniformité qui régnait a l'époque primaire a disparu,0.0875,0.075,0.1125,0.0875
french,gvsTumIuO1,7910,la ville de poitiers a une ancienne tradition universitaire,0.1525,0.6441,1.0,0.6441
french,6ft7Ezz5sQ,20694,en france et en allemagne seul son usage externe est autorisé,1.0,0.5246,0.623,0.4754
french,g5TFstLFyq,2583,en ce sens son culte se rapproche de la déesse celtique brigit,0.2419,0.1452,0.2581,0.2097
french,6ft7Ezz5sQ,20676,la licence du produit reste inchangée,0.8649,0.5405,0.4865,0.7027
french,Gw-9o1i7nY,5025,les enfants sont donc rapidement parfaitement bilingues,0.4182,0.3636,0.4364,0.1636
french,yP5TS6EloW,10048,il reste quelques ilots de résistance,0.8919,0.8378,0.5135,0.8108
french,sNt2CPV1iq,19164,les inégalités régionales s'accroissent donc surtout aux dépens de l'afrique noire,0.3415,0.3171,0.3537,0.3171
french,6ft7Ezz5sQ,20680,au dela on utilisera le terme de midibus,0.525,0.625,0.625,0.8
french,gvsTumIuO1,7800,il est composé de représentants plénipotentiaires nommés par les gouvernements des pays membres,0.4632,0.4211,0.6316,0.6632
french,r2eK3YXjAU,21975,c'est un système de réchauffement particulier utilisé quotidiennement la ou l'électricité est facilement disponible,0.8435,0.6696,0.8522,0.6435
french,e97ki3c8DL,33262,la commune compte également plusieurs exploitations agricoles dispersées,0.0833,0.0833,0.25,0.0694
french,chc_pimJ0Z,23413,ils sont élus a vie par cooptation,1.0,0.4412,0.6765,0.5294
french,G47ONLSoe8,29099,il adopte comme démarche méthodologique principale la vision de l'attaquant,0.6267,0.4267,0.2267,0.3733
french,e97ki3c8DL,33243,l'équipement des pratiquants comprend l'équipement individuel et l'équipement collectif,0.023,0.023,0.069,0.1954
french,G47ONLSoe8,29175,ils peuvent être a controles manuels ou hydrauliques,0.5769,0.6154,0.5,0.6346
french,Ds2mE5UGnZ,736,l'arabie saoudite quitte la compétition en n'ayant inscrit aucun point ni marqué aucun but,0.5333,0.2889,0.3,0.2667
french,u5rOEWmzeT,27201,le choix du diamètre d'un axe est très important,0.0833,0.0833,0.0208,0.0833
french,u5rOEWmzeT,27256,sous l'influence de son ainé charles il dessine énormément et très tot,0.2571,0.1857,0.2143,0.1714
french,pUaQKQSh7E,17044,pour des raisons purement juridiques sa requête ne peut aboutir,0.1111,0.0476,0.0794,0.0476
french,ll30-whTFY,22432,la monophylie des deutérostomiens est l'hypothèse actuellement en vigueur mais elle reste a confirmer,0.505,0.7525,0.5941,0.6733
french,Gw-9o1i7nY,5049,toute la surface du campus est construite,0.4146,0.1463,0.2195,0.3415
french,Ds2mE5UGnZ,797,cependant avoir une bonne arme n'est utile que si le tir est maitrisé,0.058,0.0435,0.1304,0.029
french,gvsTumIuO1,7828,la vienne possède de très nombreux affluents et sous affluents,0.3065,0.2097,0.4355,0.3871
french,chc_pimJ0Z,23468,comme souvent il faut lier littérature et histoire,0.32,0.18,0.1,0.34
french,IrXN65uF2D,18535,la norme prévoit la possibilité de plusieurs jeux de caractères,0.9048,0.746,0.8254,0.7937
french,ZKoFaz9Mrj,8188,il fait partie du groupe socialiste,1.0,0.0571,0.2,0.2571
french,6ft7Ezz5sQ,20632,les feuilles de cette famille sont opposées simples ou composées pennées sans stipules,0.4419,0.2442,0.5233,0.4535
french,n-0_tPnwIy,26979,l'irak fait pression sur ces deux nations pour effacer les dettes mais elles refusent,0.7529,0.7294,0.7647,0.6941
french,Gw-9o1i7nY,5129,le groupe a également expérimenté ce qu'on pourrait appeler du reggae psychédélique,0.1205,0.1807,0.1084,0.1807
french,e97ki3c8DL,33200,il est difficile de retracer son évolution exacte,0.0408,0.0408,0.0816,0.0408
french,Ds2mE5UGnZ,802,le carélien était classé autrefois parmi les dialectes du finnois,0.3692,0.1692,0.2923,0.1692
french,6ft7Ezz5sQ,20671,elle réunit en plus des libéraux et nationalistes allemands des français et des polonais,0.6477,0.9091,0.7614,0.7727
french,Ds2mE5UGnZ,831,le concile est matériellement empêché de se poursuivre,0.0556,0.0556,0.1296,0.037
french,ll30-whTFY,22375,la violence de certaines scènes est atténuée etc,0.3958,0.375,0.4792,0.5
french,IrXN65uF2D,18574,des codes équivalents existent dans chaque pays,0.766,0.4468,0.8723,0.7234
french,n-0_tPnwIy,26912,la ferme dans laquelle il résidait est en cours de rénovation,0.8689,0.6721,0.7869,0.9344
french,pUaQKQSh7E,17023,en représentation monochrome il est symbolisé par un quadrillage de hachures horizontales et verticales,0.2039,0.1165,0.2621,0.1262
french,3OxxtNhkuv,16412,le reste du tournoi doit être retransmis par des stations terrestres,0.1324,0.0294,0.2941,0.0294
french,r2eK3YXjAU,22063,tous deux travaillent leur droit,0.7188,0.8438,0.7812,0.875
french,UnuvxPW6Pc,3436,il n'est pas exclu que leur utilisation puisse parfois devenir inconsciente,0.2,0.0667,0.0933,0.1067
french,IrXN65uF2D,18636,elles sont dotées de l'autonomie administrative sous l'autorité d'un préfet,0.7733,0.72,0.7067,0.68
french,e97ki3c8DL,33201,capitaines du vol pour le lièvre,0.0938,0.2188,0.125,0.1875
french,ll30-whTFY,22441,voir listes des conventions de l'organisation internationale de travail,0.2113,0.1972,0.1408,0.2676
french,6ft7Ezz5sQ,20615,cependant comme le démontre la chronologie ce changement s'est fait sur une longue période,0.7111,0.4889,0.6444,0.8556
french,0d3yVC7C9M,402,la libération du code source a donné un élan important au développement du logiciel,0.0723,0.0602,0.0843,0.0482
french,G47ONLSoe8,29037,mais la migration peut également avoir des avantages contre la prédation,0.3611,0.8611,0.2778,0.25
french,0d3yVC7C9M,296,l'albanais a été interdit durant l'occupation ottomane,0.0926,0.1852,0.0926,0.0741
french,3OxxtNhkuv,16312,il meurt le lendemain a l'hopital,0.3636,0.1212,0.1818,0.1515
french,r2eK3YXjAU,21990,la question se pose,0.8947,0.7895,1.0,1.0
french,Gw-9o1i7nY,5112,en général seule l'holoenzyme est catalytiquement fonctionnelle,0.4762,0.2222,0.2381,0.2381
french,sNt2CPV1iq,19087,c'est une manière de hiérarchiser les péchés,0.8636,0.7727,0.4091,0.4545
french,ZKoFaz9Mrj,8119,pour lui cette particularité nuit en effet au développement économique de ce département,0.1932,0.1023,0.4432,0.2159
french,sNt2CPV1iq,19109,l'évaluation s'effectue au moyen d'un controle continu tout au long des deux ans,0.4875,0.5375,0.375,0.6875
french,IrXN65uF2D,18576,l'office européen des brevets est complètement autonome financièrement,0.7857,0.5714,0.5857,0.7286
french,3OxxtNhkuv,16307,contraint a cette réalité il l'abandonne,0.725,0.1,0.075,0.1
french,ZKoFaz9Mrj,8096,il est aussi impliqué dans le milieu associatif et sportif,0.6724,0.0345,0.0862,0.3103
french,3OxxtNhkuv,16395,elle est constituée par les poils fins et soyeux recouvrant les graines,0.2676,0.1549,0.2394,0.1831
