language,speaker_id,sentence_id,reference,A_pretrained,B_full_ft,C_adapter,D_lora
korean,p26,u23,코로나 일구의 엔데믹으로 해외여행이 늘어나자 대표적인 유럽 관광 대국인 스페인에선 호텔 숙박비가 작년 대비 평균 삼십 육 퍼센트 오르는 현상이 나타났다,0.8452,0.1667,0.2738,0.4167
korean,p26,u24,스페인 통계청에 따르면 스페인 현지 호텔의 올해 부활절 전후 하루 평균 숙박비는 구십 육 점 삼 유로로 집계됐다고 로이터 통신이 보도했다,0.8026,0.2895,0.1711,0.3684
korean,p26,u25,이는 전년도 같은 기간보다 삼십 육 퍼센트 비싸고 코로나 일구 유행 전인 이천 십 구 년 사 월보다도 십 오 퍼센트 높은 가격이다,0.6667,0.0833,0.125,0.3056
korean,p26,u26,오 성급 호텔의 하루 평균 숙박비는 약 이백 이십 육 점 오 유로로 작년과 비교해 이십 삼 퍼센트 상승했다,0.8305,0.2373,0.1695,0.3559
korean,p26,u27,이 성급 등 저렴한 호텔들의 하루 평균 숙박비 역시 사십 퍼센트가량 오른 육십 육 유로으로 집계됐다,0.7818,0.2182,0.1636,0.4545
korean,p26,u28,스페인의 호텔 숙박비가 가파르게 상승한 것은 인근 유럽 국가들이 최근 차례로 여행 규제를 완화하면서 관광객 수요가 폭발적으로 증가했기 때문이다,0.6203,0.1392,0.1392,0.2152
korean,p26,u29,올해 삼 사 월 스페인 호텔에 투숙한 관광객 수는 전년도 같은 기간의 다섯 배 이상으로 증가했다,0.6226,0.2075,0.1887,0.434
korean,p26,u30,사 월 한 달간 관광 목적으로 스페인에 입국한 사람의 수는 이천 십 구 년의 팔십 육 퍼센트 수준을 보였다,0.7458,0.1695,0.1695,0.2034
korean,p26,u31,관광객들이 선호하는 일부 섬 등의 방문객 수는 이미 코로나 일구 유행 이전 수준을 회복한 것으로 파악된다고 스페인 통계청은 밝혔다,0.7639,0.2361,0.1111,0.3194
korean,p26,u32,에스케이텔레콤은 이 일 유영상 대표 직속으로 도심항공교통 사업 태스크포스를 구성했다고 밝혔다,0.9412,0.2745,0.4118,0.4706
korean,p26,u33,유에이엠은 전기로 구동하는 수직 이착륙 소형 비행체로 도심에서 승용차로 한 시간 걸릴 거리를 십 에서 이십 분이면 도착할 수 있는 미래 교통수단이다,0.7927,0.378,0.2561,0.3659
korean,p26,u34,에스케이텔레콤에 따르면 이번 티에프 아래에는 사업 인프라 솔루션 서비스 개발을 각각 담당하는 세부 조직 네 개가 마련됐다,0.7164,0.1045,0.194,0.3134
korean,p26,u35,사내에서 기술인프라 전략 사업 개발 파트너십을 담당하는 주요 임원들이 티에프에 배치된 것으로 알려졌다,5.0893,0.1964,0.2143,0.375
korean,p26,u36,유영상 대표는 최근 티에프 임원들과 출범 미팅을 열고 올해 사업 전략을 논의했고 티에프 회의를 주 일 회로 정례화하며 사업을 직접 챙기기로 했다,0.7375,0.25,0.1375,0.3875
korean,p26,u37,업계에서는 신규 사업 조직을 씨이오 직속으로 배치한 것은 이례적이라며 유에이엠 사업에 대한 유 대표의 의지가 반영된 것이라는 분석이 나온다,0.6623,0.1169,0.1948,0.3377
korean,p26,u38,국토교통부는 이천 이십 오 년 유에이엠 상용화를 목표로 올해부터 제도 마련과 기술 개발에 본격 나선다,0.7857,0.4464,0.3036,0.5
korean,p26,u39,이천 사십 년까지 국내 유에이엠 시장 규모는 십 삼 조원에 달할 것으로 예상된다,0.7955,0.2727,0.3182,0.4545
korean,p26,u40,에스케이텔레콤의 경쟁사인 케이티는 지난해 십 일 월 대한항공 현대자동차 현대건설 등과 협력체를 구성해 유에이엠 사업에 본격 진출했다,0.9315,0.3973,0.3151,0.4932
korean,p26,u41,한덕수 국무총리가 십 칠 일 밤잠도 잊은 채 무함마드 빈 살만 사우디아라비아 왕세자를 영접했다,0.9038,0.5577,0.4231,0.5769
korean,p26,u42,막대한 오일머니를 쥔 빈 살만 왕세자를 둘러싼 각국의 경쟁이 치열한 상황을 감안해 특급 대우에 나선 셈이다,0.7288,0.339,0.339,0.4237
korean,p26,u43,한 총리는 이날 오전 영 시 삼십 분쯤 경기 성남 서울공항을 통해 입국한 빈 살만 왕세자를 영접했다,0.7636,0.2545,0.3091,0.5273
korean,p26,u44,빈 살만 왕세자는 전날 인도네시아 발리에서 열린 주요 이십 개국 정상회의 일정을 마친 뒤 곧바로 한국을 찾았다,0.7377,0.3934,0.2295,0.4426
korean,p26,u45,통상 외교부 장관이 국빈이나 공식 방문하는 정상급 인사를 맞이하는데 이처럼 총리가 직접 공항에 나가 외국 귀빈을 영접하는 것은 이례적으로 꼽힌다,0.6125,0.2625,0.175,0.3625
korean,p26,u46,한 총리는 같은 날 오전 태국 방콕에서 열리는 아시아 태평아 경제 협력체 참석을 위해 출국이 예정돼 있었다,3.661,0.2373,0.1864,0.4237
korean,p26,u47,한 총리가 바쁜 새벽 일정을 소화한 것은 빈 살만 왕세자의 방한에 남다른 의미가 있기 때문이다,0.7885,0.4231,0.2885,0.5385
korean,p26,u48,사우디아라비아의 실세인 빈 살만 왕세자는 총사업비가 오천 억 달러에 달하는 메가 프로젝트 네옴시티 사업을 주도하고 있다,0.7121,0.3182,0.2727,0.4242
korean,p26,u49,해당 사업을 두고 글로벌 수주 경쟁이 벌어지고 있는 가운데 우리 정부도 각별히 신경을 쓰지 않을 수 없는 상황이다,0.4921,0.1111,0.0952,0.1746
korean,p26,u50,이번 방한이 당일치기였다는 점에서 주어진 시간 동안 정부의 극진한 환대를 위해 한층 격을 높일 필요가 있었다는 해석이 나온다,0.7681,0.4203,0.3188,0.4783
korean,p26,u51,문재인 정부 때인 이천 십 구 년 육 월 빈 살만 왕세자 방한 당시에도 이낙연 총리가 공항에 나가 영접했었다,0.7333,0.2,0.1833,0.45
korean,p26,u52,총리실 관계자는 사우디아라비아가 경제와 안보 측면에서 각별한 의미를 지닌 중요한 국가인 만큼 관례 등을 고려해 결정한 것이라고 설명했다,0.7467,0.24,0.3467,0.5067
korean,p26,u53,제 사십 사 회 충무기 전국 중고등학생 사격대회가 지난 오 일부터 팔 일까지 경북 포항 실내 사격장에서 성황리에 개최됐다,0.791,0.2836,0.3582,0.597
korean,p26,u54,이번 대회는 사회적 거리두기 해제 이후 전체 관중이 참여해 치러진 첫 대회로 전국에서 백 삼십 개 팀 천 백 칠십 명의 선수단이 참가했다,3.2368,0.1579,0.1974,0.4211
korean,p26,u55,공기 소총과 공기 권총 두 개 종목 및 여덟 개 세부종목에서 단체 및 개인경기에서 대결을 펼쳤다,0.6604,0.434,0.1887,0.5094
korean,p26,u56,공기 권총 종목 남고 단체부문에서는 전북체고가 일 위 안남고가 이 위 환일고가 삼 위를 차지했으며 개인전에서는 전북체고의 정우진이 정상에 올랐다,0.775,0.4375,0.425,0.55
korean,p26,u57,여고 단체부는 전남체고가 일 위 충남체고가 이 위 부산영상예고가 삼 위를 차지했고 개인전은 강원체고의 이보은이 일 위의 영예를 안았다,0.7838,0.3919,0.3649,5.3108
korean,p26,u58,공기 권총 남중 단체부문은 광주체중이 일 위 복대중이 이 위 선유중이 삼 위에 올랐으며 개인전 일 위는 천남중의 이태경이 차지했다,0.8472,0.5556,0.3611,0.6528
korean,p26,u59,여중 단체부는 서산여중 엄사중 정선중이 각각 일 위 이 위 삼 위를 기록했으며 여중 개인전 일 위는 서산여중의 김연우가 차지했다,3.9437,0.493,0.3803,0.5211
korean,p26,u60,공기소총 종목 남고 단체부문은 한광고가 일 위 인천체고가 이 위 울산상고가 삼 위를 차지했으며 개인전 일 위는 한광고 출신의 방승호가 차지했다,0.8987,0.443,0.4051,0.557
korean,p26,u61,여고 단체부문은 경북체고가 일 위 울산여상이 이 위 천안여고가 삼 위를 기록했으며 개인전 일 위는 대구체고의 이영은이 올랐다,0.7246,0.4203,0.3623,0.4203
korean,p26,u62,공기 소총 남중 단체부문은 경북체중이 일 위 한광중이 이 위 매천중이 삼 위를 차지했으며 개인전 일 위는 성원중의 하세민이 등극했다,0.9041,0.4932,0.4247,0.5342
korean,p26,u63,여중 단체부문은 경북체중이 일 위 동원중이 이 위 매천중이 삼 위를 차지했고 개인전 일 위는 경북체중의 구예담이 차지했다,3.3731,0.3284,0.3582,0.5821
korean,p26,u64,전 세계 주요 가상 화폐 거래소가 최근 폭락한 한국산 코인 테라와 루나의 거래 중단 또는 상장 폐지 조치에 나섰다고 블룸버그가 십 삼 일 보도했다,0.7778,0.2716,0.3457,0.3704
korean,p26,u65,보도에 따르면 대형 가상 화폐 거래소 오케이엑스는 테라폼랩스가 발행하는 테라와 루나는 물론이고 테라 블록체인 기반의 앵커와 미러의 모든 거래를 종료시켰다,0.6941,0.4,0.2235,0.3882
korean,p26,u66,또 다른 암호 화폐 거래소 에프티엑스는 이와 관련된 파생 상품을 상장 폐지했고 크립토닷컴도 루나 앵커 미러 거래를 중지시켰다,1.0145,0.3768,0.2464,0.5797
korean,p26,u67,미국 최대의 가상 화폐 거래소 코인베이스도 이십 칠 일부터 거래 정지에 나선다고 블룸버그 통신은 전했다,0.5614,0.1579,0.2456,0.2632
korean,p26,u68,앞서 자오창펑 바이낸스 최고 경영자는 전날 테라폼랩스의 대응을 문제삼으며 테라와 루나의 거래를 중단시켰다,0.7759,0.3276,0.3276,0.6207
korean,p26,u69,그는 테라폼랩스가 테라의 가격이 일 달러 밑으로 떨어지자 대량으로 찍어낸 루나로 테라를 사들여 가격을 인위적으로 부양시키려했다는 취지로 비판했다,0.725,0.3125,0.2125,0.45
korean,p26,u70,바이낸스를 포함해 오케이엑스 코인베이스는 모두 테라에 투자한 세력들이기도 하다,0.9302,0.3721,0.3721,0.6279
korean,p26,u71,한편 이날 월스트리트저널은 위험 자산에 대한 우려가 커지면서 글로벌 가상 화폐 시가 총액이 불과 육 개월만에 일 조 달러 이상 증발했다고 보도했다,0.5185,0.2346,0.2593,0.2963
korean,p26,u72,비트코인과 이더리움은 지난해 십 일 월 각각 육만 칠천 팔백 이 점 삼 공 달러 사천 팔백 달러로 사상 최고치를 기록했으나 현재 오십 팔 퍼센트 육십 퍼센트씩 하락한 상태다,0.7188,0.2188,0.1667,0.2708
korean,p26,u73,에스케이바이오팜은 뇌전증 치료 혁신 신약 세노바메이트가 프랑스에서 발매 허가를 받았다고 구 일 밝혔다,1.0357,0.3571,0.3929,0.5536
korean,p26,u74,이로써 유럽 오 대 경제대국인 독일 영국 이탈리아 스페인 프랑스 출시에 성공했다,0.7273,0.1136,0.1364,0.2045
korean,p26,u75,세노바메이트는 지난해 삼 월 유럽연합 집행위원회의 판매 승인을 획득한 후 온투즈리라는 제품명으로 유럽 시장에 본격적으로 진출했다,2.9296,0.2394,0.2676,0.3239
korean,p26,u76,같은 해 육 월 에스케이바이오팜의 파트너사 안젤리니파마는 온투즈리를 유럽 최대 제약 시장인 독일에서 처음 발매했다,0.7937,0.2857,0.2857,0.5238
korean,p26,u77,세노바메이트는 독일을 시작으로 일 년 육 개월 만에 유럽 주요 오 대 시장으로 영역을 확대하게 됐다,0.6182,0.1818,0.1455,0.2909
korean,p26,u78,이들의 뇌전증 시장 규모는 약 십 칠 억달러에 달하며 이는 유럽 전체의 칠십 삼 퍼센트에 해당한다,0.7593,0.2037,0.1667,0.4444
korean,p26,u79,이번 프랑스 출시로 온투즈리는 현재까지 유럽 내 총 십 오 개 국가에서 발매가 진행 중이다,0.66,0.26,0.08,0.4
korean,p26,u80,에스케이바이오팜은 온투즈리의 유럽 판매 확대로 안젤리니파마로부터 판매 로열티 및 매출 실적과 연계된 마일스톤 수익 확보를 기대할 수 있을 것이라고 전했다,0.7765,0.3529,0.2588,0.4824
korean,p26,u81,한편 에스케이바이오팜은 최근 세노바메이트 단일 제품만으로 일 억 불 수출의 탑을 수상했다,0.8571,0.3061,0.2857,0.5102
korean,p26,u82,지난해 칠 월 일 일부터 올해 육 월 삼십 일까지 일 년간 대미 대유럽 수출액 일 억 달러를 돌파한 데 따른 것이다,0.5781,0.125,0.0469,0.3125
korean,p26,u83,세노바메이트는 이천십구 년 미국 식품의약국 시판 허가를 받아 미국에서는 엑스코프리라는 제품명으로 판매되고 있다,0.8033,0.3115,0.2131,0.4098
korean,p26,u84,전남 구례군청 여자 씨름단 엄하진 선수가 이천 이십 이 년 강릉 단오장사 씨름대회에서 우승을 차지하며 시즌 이 관왕에 올랐다,0.7391,0.3188,0.2754,0.4638
korean,p26,u85,군에 따르면 육 월 일 일 여자부 국화급 결승전에서 엄하진 선수는 안산시청 김다혜 선수를 상대로 이 대 일 역전승을 거두며 황소 트로피를 품에 안았다,0.7108,0.4819,0.3494,0.5663
korean,p26,u86,엄하진 선수는 삼 월 달에 열렸던 이천 이십 이 거제장사 씨름대회 우승에 이어 시즌 두 번째 장사 타이틀을 손에 넣으며 개인통산 여섯 번째 국화장사에 등극했다,0.7841,0.2386,0.2614,0.5114
korean,p26,u87,엄하진 선수는 사 강전에서 같은 팀 소속인 이세미 선수와 맞붙어 들배지기와 잡채기로 이 대 영 승리를 거두어 결승에 올랐다,0.7206,0.4559,0.3382,0.5
korean,p26,u88,결승전 첫 번째 판에서 엄하진 선수는 김다혜 선수의 안다리 기술에 걸려 선점을 내줬다,0.6383,0.1702,0.1702,0.4681
korean,p26,u89,그러나 경고를 한 개 받은 불리했던 상황 속에서 연장전 경기종료 칠 초를 남겨두고 잡채기 기술을 완벽히 성공시키면서 두 번째 판을 가져갔다,0.5844,0.1818,0.1429,0.2078
korean,p26,u90,마지막 판에서는 배지기와 밀어치기를 연계한 기술로 김다혜 선수를 무너뜨리며 이 대 일 역전승을 거뒀다,0.5714,0.2679,0.1071,0.4464
korean,p26,u91,김순호 구례군수는 이번 대회 우승을 통해 구례군을 빛내주어 고맙다며 앞으로도 선수들이 훈련에만 전념할 수 있도록 다각적인 지원을 아끼지 않겠다고 말했다,0.6905,0.1905,0.1429,0.3929
korean,p26,u92,이는 전년 동기 대비 매출은 이 점 일 퍼센트 증가했지만 영업이익은 이십 사 점 일 퍼센트 감소한 규모다,0.7241,0.0345,0.1207,0.2241
korean,p26,u93,글로벌 공급망 불안정과 러시아의 우크라이나 침공 사태로 인한 원자재 가격 상승 등이 영향을 미치면서 가져온 결과다,0.5238,0.2063,0.127,0.381
korean,p26,u94,업계에선 차량용 반도체 부족 사태가 완화되면 엘지에너지솔루션의 실적도 개선될 것으로 보고 있다,5.6731,0.2692,0.2308,0.3269
korean,p26,u95,최근 증권사 열 곳의 분석 보고서의 전망치 평균을 보면 엘지에너지솔루션의 올해 연간 매출은 이십 조 천 억 원 영업 이익은 일 조 원 규모로 추산됐다,0.7952,0.241,0.2289,0.3976
korean,p26,u96,지난해 엘지에너지솔루션의 연간 매출은 십 칠 조 팔천 오백 십 구 억 원 영업이익은 칠천 육백 팔십 오 억 원이었다,0.8125,0.2031,0.2812,0.375
korean,p26,u97,한편 엘지에너지솔루션이 공식 실적 발표 전 분기 잠정 실적을 공개한 것은 이번이 처음이다,0.6735,0.102,0.1837,0.4082
korean,p26,u98,엘지에너지솔루션 측은 투자자 편의를 위해 잠정 실적을 제공한다며 일 분기 공식 실적 발표의 구체적 일정은 추후 공시를 통해 안내할 예정이라고 전했다,0.8049,0.3415,0.2195,0.5
korean,p26,u99,문재인 전 대통령이 이십 삼 일 고 노무현 전 대통령의 고향이자 묘역이 있는 경남 김해시 봉하마을을 찾았다,0.6271,0.339,0.2203,0.5085
korean,p32,u00,경남 사천 상공에서 공군 훈련기 두 대가 충돌해 네 명의 조종사가 순직한 가운데 사고 원인 규명의 핵심이 될 비행 기록 장치가 발견됐다,0.6667,0.1867,0.2667,0.32
korean,p32,u01,삼 일 공군 등에 따르면 공중 충돌로 추락한 공군 훈련기 케이티 다시 일 훈련기 두 대 중 한 대의 블랙박스가 전날 오전 사천 정동면 화암리 인근에서 발견됐다,0.6023,0.1364,0.2045,0.2386
korean,p32,u02,블랙박스라고 불리는 이 비행 기록 장치에는 훈련기 조종사들의 음성과 통신 정보 비행 상황 등의 정보가 담겨 있다,0.629,0.0968,0.0968,0.2097
korean,p32,u03,공군은 수거한 비행 기록 장치의 내용을 분석하는 한편 나머지 한 대의 비행 기록 장치 등 잔해 수색 작업도 이어가고 있다,0.5672,0.1194,0.1194,0.2687
korean,p32,u04,사고 현장인 정동면 일대에 병력 이백 여명을 배치해 잔해 수색을 진행 중이다,0.4762,0.2619,0.0952,0.3095
korean,p32,u05,훈련기가 공중 충돌한 만큼 잔해가 광범위하게 퍼져 있을 것으로 추정된다,0.6154,0.2821,0.1795,0.359
korean,p32,u06,사고기의 잔해도 사고 원인의 중요한 정보를 제공할 수 있어서 찾게 되면 현장을 우선 임시 보존하고 있다,0.3333,0.0526,0.1053,0.1579
korean,p32,u07,앞서 지난 일 일 오후 한 시 삼십 이 분쯤 경남 사천 공군 제 삼 훈련비행단에서 케이티 훈련기 두 대가 훈련 도중 공중에서 충돌했다,0.5676,0.1757,0.1081,0.2432
korean,p32,u08,두 대에는 학생 조종사 두 명과 비행 교수 두 명 등 모두 네 명이 탑승했고 당시 비상 탈출했지만 안타깝게도 모두 순직했다,0.7206,0.1176,0.1176,0.1765
korean,p32,u09,케이티는 국내 기술로 개발된 최초의 국산 훈련기로 이천 년 팔 월부터 실전 배치됐다,0.4783,0.0435,0.1522,0.087
korean,p32,u10,영결식은 사 일 오전 공군 제 삼 훈련 비행단 안창남문화회관에서 비공개로 거행된다,0.8,0.1556,0.2222,0.2889
korean,p32,u11,윤석열 대통령 당선인이 윤석열 정부의 대통령실 비서관급 후속 인선을 이르면 오 일 발표된다,0.58,0.18,0.26,0.24
korean,p32,u12,윤석열 당선인 대변인실 관계자는 빠르면 내일이나 모레 발표한다며 이번에는 서면으로 발표할 예정이라고 말했다,0.4237,0.0339,0.0678,0.2203
korean,p32,u13,앞서 수석급 인사를 장제원 당선인 비서실장이 발표한 것과는 사뭇 다른 모습이다,0.4884,0.2558,0.0698,0.2558
korean,p32,u14,초대 국정상황실장에는 대선 캠페인 과정에서 윤 당선인의 메시지를 총괄했던 한오섭 전 청와대 선임행정관이 유력하게 거론된다,0.5075,0.1642,0.1493,0.3284
korean,p32,u15,정무수석실 산하 정무비서관에는 홍지만 전 의원이 홍보수석실 산하 홍보기획비서관에는 최영해 동아일보 부국장이 하마평에 올랐다,0.5147,0.2941,0.3088,0.3088
korean,p32,u16,법률비서관에는 주진우 변호사 의전비서관은 김일범 당선인 보좌역이 사실상 내정된 것으로 알려졌다,0.8269,0.2692,0.1923,0.3269
korean,p32,u17,앞서 윤 당선인은 지난 일 일 이 실 오 수석의 대통령실 수석급 인선을 발표했다,0.5909,0.1591,0.1136,0.1818
korean,p32,u18,오는 육 일 대통령직인수위원회 해촉식을 앞둔 만큼 윤석열 정부의 공식 출범 준비 작업은 이번 주 마무리될 전망이다,0.5079,0.0794,0.1587,0.1746
korean,p32,u19,검찰이 이재명 더불어민주당 대표의 최측근인 정진상 민주당 당대표 정무조정실장을 십 오 일 소환했다,0.3148,0.1111,0.1111,0.2037
korean,p32,u20,야당은 엉터리 수사라며 반발했지만 검찰은 타협은 없다며 이 대표 주변에 대한 강도 높은 사정을 예고했다,0.5439,0.1053,0.1228,0.2105
korean,p32,u21,서울중앙지검 반부패수사 일 부는 이날 오전 정 실장을 피의자 신분으로 불렀다,0.5952,0.0714,0.1429,0.1429
korean,p32,u22,정 실장은 서울 서초구 서울중앙지검 로비에 대기 중인 취재진을 피해 이른 아침 검찰에 출석했다,0.4808,0.2692,0.1538,0.2308
korean,p32,u23,검찰은 정 실장을 상대로 유동규 전 성남도시개발공사 기획본부장 등에게 금품을 받은 배경 등을 캐물은 것으로 알려졌다,0.4219,0.0625,0.125,0.0938
korean,p32,u24,또 정 실장과 김용 민주연구원 부원장 유 전 본부장 등 이 대표 측근 삼 인의 몫으로 알려진 대장동 수익금 사백 이십 팔 억 원의 지분 관계도 질문한 것으로 전해졌다,0.5,0.0652,0.0761,0.1304
korean,p32,u25,검찰 관계자는 압수 수색을 통해 유의미한 내용을 확인했으며 앞으로도 타협은 없다고 밝혔다,0.5102,0.102,0.102,0.102
korean,p32,u26,정 실장은 이천 십 삼 에서 이천 이십 년 경기 성남시 정책비서관 경기도 정책실장을 지내며 유 전 본부장 등으로부터 일 억 사천 만 원을 수수한 혐의를 받고 있다,0.6889,0.0889,0.1222,0.1889
korean,p32,u27,또 증거 인멸 교사와 부정처사후수뢰 부패방지법 위반 혐의도 받고 있다,0.4737,0.3158,0.3158,0.2632
korean,p32,u28,검찰은 조만간 정 실장 신병 확보에 나서는 한편 정치적 공동체로 규정한 이 대표의 연루 여부도 수사할 것으로 보인다,0.5312,0.1719,0.1875,0.2188
korean,p32,u29,민주당은 범죄 혐의로 기소된 자의 일방적 진술에만 의존하는 엉터리 수사라고 반발했다,0.7391,0.1304,0.1087,0.2174
korean,p32,u30,반면 검찰 관계자는 민주당이 엄희준 강백신 부장검사를 피의사실 공표 혐의로 고위공직자범죄수사처에 고발한 데 대해 구체적 근거가 없다며 유감을 나타냈다,0.7108,0.1446,0.1446,0.3133
korean,p32,u31,전북 익산시는 케이티엑스 익산역 철도 이용객 편의를 위해 역골 공영주차장 백 칠십 이 면을 조성했다고 십 사 일 밝혔다,0.6515,0.1364,0.0909,0.1515
korean,p32,u32,익산시는 총사업비 사십 억 원을 투입해 송학동 팔십 오 다시 오 일원에 공영주차장을 조성해 역골 주차장 이용객과 지역 주민들의 편의를 제공한다,0.6076,0.1519,0.1519,0.1519
korean,p32,u33,이번 공영주차장 조성을 위해 지난 이천 이십 년 십 이 월 송학동 역골지구 장기미집행 시설인 완충 녹지를 주차장으로 도시 계획 시설로 변경했다,0.6329,0.2025,0.1392,0.2025
korean,p32,u34,이후 지난해 구 월 사업시행계획인가 고시를 통한 잔여 부지 매입을 통해 공사를 진행완료했다,0.54,0.18,0.22,0.2
korean,p32,u35,주차장 진입 도로변의 불법 주정차 방지 및 원활한 차량 흐름을 위해 무인단속카메라를 설치하고 대리주차 서비스도 같이 진행될 예정이다,0.5479,0.1233,0.1781,0.3151
korean,p32,u36,역골 주차장은 준공 후 무료 개방 등 시범 운영을 거쳐 사 월부터 유료화 추진 등 본격 운영될 계획이다,0.6842,0.2105,0.193,0.3509
korean,p32,u37,또한 역골 주차장 본격 운영에 발맞추어 인근에 약 백 면 정도의 임시 주차장을 동시 운영할 방침이다,0.6,0.3818,0.2909,0.4182
korean,p32,u38,익산시는 케이티엑스 익산역 주차난 해소뿐만 아니라 노후화된 역세권 주거 지역과 쇠퇴한 상권 활성화 등을 기대하고 있다,0.7846,0.1385,0.1385,0.3385
korean,p32,u39,지난 팔 일 발생한 미국 해병대 수직 이착륙 수송기 엠브이 다시 이십 이 비 오스프리 추락 사고 희생자 다섯 명 중에 전직 유명 야구 선수 아들이 포함된 것으로 확인됐다,0.5426,0.1383,0.1489,0.2234
korean,p32,u40,십 일 일 로스앤젤레스타임스에 따르면 엘에이 다저스 선수이었던 스티브 색스의 아들 존 제이 색스 대위가 이번 사고로 사망했다,0.5362,0.1594,0.2319,0.2899
korean,p32,u41,제 삼 해병 비행단 소속 오스프리 수송기는 캘리포니아주 임페리얼 카운티에서 훈련 도중 추락해 색스 대위와 승무원 네 명이 사망했다,0.5,0.1667,0.1667,0.3472
korean,p32,u42,오스프리는 헬리콥터처럼 수직 이착륙하고 이륙 뒤에는 로터를 회전해 비행기처럼 고속으로 날아갈 수 있는 항공기다,0.5246,0.1475,0.1803,0.2787
korean,p32,u43,스티브 색스는 어릴 때부터 아들은 조종사가 되려 했으며 비행은 아들의 꿈이었다며 아들이 내 아들로 불리는 것이 자랑스럽다,0.2985,0.0448,0.0746,0.0746
korean,p32,u44,아들은 나의 영웅이었고 내가 아는 최고의 인물이라고 씨비에스 뉴스에 발표한 성명에서 밝혔다,0.62,0.18,0.16,0.12
korean,p32,u45,스티브 색스는 펀 구백 팔십 일 년부터 천 구백 팔십 팔 년까지 엘에이 다저스에서 이 루수로 활약하며 월드시리즈에 두 차례 진출했다,0.6575,0.0959,0.1233,0.1096
korean,p32,u46,경북 영천시는 이천 이십 일 년 하반기 고용률 육십 칠 점 삼 퍼센트로 사 년 연속 경북 시 가운데 일 위를 차지한 것으로 조사됐다,0.6986,0.1233,0.0822,0.2603
korean,p32,u47,지난 이십 이 일 통계청이 발표한 이천 이십 일 년 하반기 지역별 고용조사에서 영천시 취업자 수는 육만 이백 명 고용률은 육십 칠 점 삼 퍼센트로 전년 동기보다 영 점 구 퍼센트 상승했다,0.5673,0.0865,0.0577,0.2115
korean,p32,u48,실업률은 일 점 구 퍼센트로 전년 동기보다 영 점 팔 퍼센트 하락해 코로나 일구 고용 위기 속에서도 일자리 창출 성과를 달성한 것으로 나왔다,0.6923,0.0385,0.0897,0.1282
korean,p32,u49,모든 연령층에서 고용률 상승세를 보였으며 특히 청년층 고용률은 경북도 내 시 가운데 사십 점 칠 퍼센트라는 최고 수치를 기록했다,0.3099,0.0563,0.0986,0.0845
korean,p32,u50,또 이천 이십 일 년 상반기 대비 고용률은 일 점 삼 퍼센트 상승했고 실업률도 영 점 삼 퍼센트 상승했다,3.8448,0.1724,0.1207,0.2931
korean,p32,u51,이는 영천시가 어려운 여건 속에서도 다양한 일자리 사업과 적극적인 기업 지원 정책을 시행한 효과가 나타난 것으로 보고 있다,0.5588,0.0147,0.0147,0.0735
korean,p32,u52,영천시는 경북도에서 주관한 이천 이십 일 년 일자리 창출 추진 실적 평가에서 최우수상을 수상해 이 년 연속 우수기관으로 선정됐다,0.6901,0.1408,0.2113,0.2676
korean,p32,u53,해양 플라스틱 자원 순환 사업을 벌이고 있는 여수광양항만공사는 부두 내 차량 사고 예방을 위해 차선 규제 블럭 백 개를 제작했다고 십 사 일 밝혔다,0.5976,0.1829,0.1463,0.2683
korean,p32,u54,여수광양항만공사에 따르면 플라스틱으로 제작된 차선 규제 블럭을 광양항 케이아이티 부두와 지더블유씨티 부두 내 충돌 사고 위험 구간에 설치했다,0.6795,0.4231,0.359,0.3846
korean,p32,u55,공사에서는 해양 플라스틱 수거 및 자원 순환 사업을 추진해오면서 선박을 고정하는 밧줄과 일반 플라스틱 등을 활용한 리사이클 제품 제작을 고민해 왔다,3.1585,0.122,0.0976,0.1463
korean,p32,u56,이 과정에서 부두 내에서 화물차에 의한 근로자 인명 피해가 자주 발생한다는 것에 착안해 차선 규제 블럭을 제작하게 됐다,0.3939,0.1667,0.1667,0.2424
korean,p32,u57,최근에는 해양 플라스틱 리사이클 원단을 활용한 유명 패션 브랜드 제품들이 출시되는 등 성공적으로 이 사업이 운영 중에 있다,0.4559,0.0294,0.1176,0.1471
korean,p32,u58,박성현 여수광양항만공사 사장은 해양 플라스틱 리사이클 차선 규제 블럭은 항만 내 근로자들의 안전과 해양 환경을 동시에 지킬 수 있는 의미있는 제품이라고 강조했다,0.7528,0.1348,0.2022,0.236
korean,p32,u59,블라디미르 푸틴 러시아 대통령은 구 일 전승절 행사에서 우크라이나 전쟁이 이 차 대전의 연장이며 우크라이나군은 나치란 허위 주장을 반복했다,0.5195,0.1299,0.1688,0.2597
korean,p32,u60,붉은광장에서 열린 행사 연설에서 푸틴은 서방이 러시아 침공을 준비했다며 군사작전은 불가피하고 시의적절하며 적확한 결정이었다고 주장했다,0.6081,0.1757,0.1622,0.2297
korean,p32,u61,교착 상태에 빠진 우크라이나 전쟁을 탈나치 명분을 내세워 정당화하려는 의도로 보인다,0.8043,0.2174,0.3043,0.413
korean,p32,u62,행사에 맞춰 러시아군은 우크라이나 마리우폴의 아조우스탈 제철소에 폭격을 재개했다,0.7045,0.1818,0.0909,0.25
korean,p32,u63,러시아는 나치 독일이 항복한 이날을 국가적 행사로 기념하고 있으나 푸틴은 이를 정치 행사로 이용해 왔다,0.4737,0.1579,0.2105,0.1228
